사용월,호선명,지하철역,04시_하차,05시_하차,06시_하차,07시_하차,08시_하차,09시_하차,10시_하차,11시_하차,12시_하차,13시_하차,14시_하차,15시_하차,16시_하차,17시_하차,18시_하차,19시_하차,20시_하차,21시_하차,22시_하차,23시_하차,00시_하차,01시_하차,02시_하차,03시_하차
202303,5호선,왕십리(성동구청),0,536,3028,6523,20044,10477,7562,7336,7746,8668,8284,8623,10007,12452,18747,10354,5831,5093,4530,2701,1936,281,0,0
202303,5호선,우장산,0,857,4614,16719,25910,16393,12965,13278,16041,19111,20987,24732,30567,37985,57191,46417,27227,25013,25811,15070,4046,0,0,0
202303,5호선,을지로4가,0,574,6448,19283,47556,20481,12529,12630,11606,10855,9374,8571,7766,7961,8191,4519,2546,2316,2022,1263,610,2,0,0
202303,5호선,장한평,1,1101,12414,24671,69718,30744,21306,19569,19476,21223,20363,24268,29546,42621,70166,49962,29707,27615,25414,15985,4952,85,0,0
202303,5호선,종로3가,3,498,5956,14757,44884,36666,32014,36398,35216,33703,29740,26802,26949,30371,35474,19817,10000,7526,5784,3896,1529,14,0,0
202303,5호선,천호(풍납토성),0,1811,15529,20504,43711,37727,28919,29096,30259,33644,33604,36610,38903,46243,61165,43518,24227,22071,18915,11229,3896,16,0,0
202303,5호선,청구,0,233,1993,4404,16077,8527,4463,3992,4353,4662,4788,5567,6263,8037,11130,7640,5076,4725,4743,2949,875,0,0,0
202303,5호선,충정로(경기대입구),0,215,2042,14428,37205,12722,4977,4657,3881,4658,4757,4068,4713,6343,9615,6206,4306,4363,4233,2713,708,83,0,0
202303,5호선,하남검단산,0,11,3303,5819,13332,10132,9712,8644,10729,9562,9229,12258,11071,15363,17456,18055,11190,10236,9045,6389,3003,0,0,0
202303,5호선,하남시청(덕풍?신장),1,101,4200,6719,16656,9499,8566,8913,9177,12530,10471,15490,17333,17645,25294,24085,13312,13193,12121,7548,3581,0,0,0
202303,5호선,하남풍산,0,217,2156,7194,17642,10100,6332,5322,5263,6273,5836,6184,8592,7918,11514,11365,6132,5871,5675,3682,1341,0,0,0
202303,5호선,행당,1,716,2694,5286,9888,6496,5439,6053,7519,8486,10223,12723,16296,20853,34225,23178,14365,13647,12809,7280,2288,0,0,0
202303,5호선,화곡,0,1596,10475,16371,35634,26439,20409,21689,24379,29174,32005,40790,55403,74626,132927,99606,60934,56058,48629,31689,9423,0,0,0
202303,6호선,고려대(종암),3,857,5208,12862,33811,16229,18839,12104,10064,13888,10111,12113,14953,17658,30240,21460,13078,13086,12817,8784,2789,56,0,0
202303,6호선,공덕,1,2343,10884,41999,109679,52195,24281,20736,21462,20833,21165,21754,24978,32693,46171,29361,17904,16595,15314,10354,4450,185,0,0
202303,6호선,광흥창(서강),0,1367,5025,16384,37948,21482,12812,9976,10673,10876,10964,12581,14061,17568,26056,19281,11611,10570,10793,6581,2061,2,0,0
202303,6호선,구산,0,163,2488,8052,7548,5579,5234,6408,7382,8079,8311,10613,14328,15761,22615,22010,11411,10206,9077,5513,1897,0,0,0
202303,6호선,녹사평(용산구청),0,545,4309,10242,18251,9985,7584,7211,8283,9248,8244,9343,9689,12286,14703,10306,6166,5007,4764,2798,974,1,0,0
202303,6호선,대흥(서강대앞),0,866,4178,17146,44252,22257,23534,15003,13825,17615,13076,14136,15220,20125,27714,17948,10792,9713,10167,7137,1980,12,0,0
202303,6호선,독바위,0,192,853,1761,3020,3632,3974,2614,3046,3061,3434,4272,5940,7425,12154,11132,6727,5634,5566,3697,1359,0,0,0
202303,6호선,돌곶이,3,2130,4528,5981,19259,16483,11865,9111,10605,11526,11271,14630,17617,22729,35066,30164,17473,14698,15138,9213,3264,0,0,0
202303,6호선,동묘앞,2,1043,4311,8472,26223,20440,16495,17105,17225,19136,18563,16698,16658,16353,19184,14411,9743,9421,9522,8983,2184,100,0,0
202303,6호선,디지털미디어시티,2,2683,11736,32613,76239,32576,12865,11238,12589,13611,14778,17054,24900,32987,52153,39625,23569,21694,20670,12415,5038,11,0,0
202303,6호선,마포구청,1,2162,7444,15639,36742,19680,13880,12610,15852,17477,16188,20706,23298,29997,45366,34676,22776,19200,20391,12567,3512,1,0,0
202303,6호선,망원,0,982,5281,10354,34235,31348,22140,26248,28651,31821,29569,34216,36156,41164,52275,37900,19950,17300,14809,10634,2726,0,0,0
202303,6호선,버티고개,0,324,1247,2581,5765,3533,2663,2266,2722,3068,3177,3747,4410,5346,7194,5804,3584,3613,3421,2209,582,42,0,0
202303,6호선,보문,0,845,3854,10937,21676,11063,8060,8005,8207,9113,8561,10329,11849,16207,25994,19198,12597,12104,13407,9119,3034,0,0,0
202303,6호선,봉화산(서울의료원),1,1000,2683,5991,14383,8144,6876,6839,8468,10045,10547,13226,16151,22118,34690,32294,18339,15410,15669,9650,3546,226,0,0
202303,6호선,불광,2,523,1759,4105,7902,7559,5864,5993,6525,7332,7382,8366,9092,10877,16328,12739,6892,6261,5948,3943,1362,0,0,0
202303,6호선,삼각지,0,808,5855,15583,30537,12456,9347,9028,9382,9823,9110,8851,9802,12784,16079,10502,7320,6996,7769,4490,1221,0,0,0
202303,6호선,상수,1,1059,3354,7446,26910,39473,22070,18921,20882,23472,20160,18254,22244,27605,38744,25399,15515,11882,11585,9009,2941,0,0,0
202303,6호선,상월곡(한국과학기술연구원),0,627,2024,3875,15342,10063,11666,8627,6890,7942,7566,9111,11271,14377,21075,19140,10564,10615,10151,6902,2109,0,0,0
202303,6호선,새절(신사),0,644,4373,8928,15993,14251,10156,11171,13270,15398,15149,20827,24438,33187,51630,43229,25907,22682,21120,14468,5068,2,0,0
202303,6호선,석계,9,1805,5784,8876,18055,12815,11900,15033,14781,16548,16536,21295,28477,35629,57019,46697,26628,23922,22834,14155,4691,8,0,0
202303,6호선,신내,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202303,6호선,신당,0,1185,7628,17542,39952,23565,14672,11276,10254,10872,9647,9663,11115,13080,18319,18902,10558,8359,8648,9684,2417,19,0,0
202303,6호선,안암(고대병원앞),1,1535,8424,19293,68715,42711,56593,28037,22372,31834,19058,19545,19475,23012,31061,20313,13177,12902,13815,9968,4303,152,0,0
202303,6호선,약수,0,261,2443,6433,17458,9254,5622,5142,5133,5517,4949,5856,6335,8091,10168,6373,3707,3141,3150,1948,580,0,0,0
202303,6호선,역촌,0,331,2049,2678,8528,4259,3553,4588,5616,5069,5322,6294,9121,11346,18761,15617,8399,8299,7561,5040,1641,0,0,0
202303,6호선,연신내,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202303,6호선,월곡(동덕여대),0,912,3800,8365,33411,21195,20369,18267,14948,16645,16659,19006,24504,29819,45845,35983,21363,19916,18296,12132,3873,0,0,0
202303,6호선,월드컵경기장(성산),0,1130,3076,5015,8617,8342,10074,10660,14345,18189,13756,12411,13069,16959,25634,20407,5860,4221,3527,1830,506,0,0,0
202303,6호선,응암,3,1379,6193,11114,18130,13844,14236,15201,18750,19359,22619,29045,36767,50665,81374,65524,42183,33935,32342,21259,6558,0,0,0
202303,6호선,이태원,0,1480,7960,12230,32125,25127,18867,17095,19305,20261,19633,20528,23737,27927,35706,27321,19082,15496,13342,10482,3887,0,0,0
202303,6호선,증산(명지대앞),1,539,3743,5583,11232,10496,8072,10131,10934,11828,13469,16892,21826,28463,46153,36745,21534,20982,18558,11293,3775,0,0,0
202303,6호선,창신,1,344,2386,7548,7339,4406,3816,3518,3778,4172,4211,4546,5884,7816,10675,8267,5518,5265,5464,3498,1039,0,0,0
202303,6호선,청구,0,566,2970,7319,24708,11887,4591,4315,4205,4858,4039,5273,5743,6720,8230,5848,3869,3612,3425,2239,867,0,0,0
202303,6호선,태릉입구,1,760,3021,4417,11798,8392,6372,10150,7036,8269,8959,9539,12329,16064,26274,21311,11994,11652,10320,8164,3686,14,0,0
202303,6호선,한강진,1,904,8867,23038,46295,32656,24235,25463,26212,30794,24935,26399,25453,24074,25125,12048,4699,3851,3305,2332,1493,206,0,0
202303,6호선,합정,0,1435,7067,17920,46759,32429,19049,19907,20236,23144,21163,22371,27632,34732,48511,31645,15949,13828,13282,9706,2678,0,0,0
202303,6호선,화랑대(서울여대입구),1,1010,3107,8895,21486,15261,10674,11053,9731,10741,10455,13536,16546,24239,38197,34559,20394,18733,17293,11679,4092,31,0,0
202303,6호선,효창공원앞,0,553,3856,8710,28783,17611,12888,10556,9386,10177,9259,9789,12107,14654,21529,15030,9629,8774,8135,5750,2439,0,0,0
202303,7호선,가산디지털단지,3,6164,31243,133724,405846,226347,64029,37534,35665,38108,33339,30406,29997,31528,37554,27199,15680,12958,11635,8473,3240,0,0,0
202303,7호선,강남구청,0,1924,16466,36903,114248,112022,44762,26170,22637,24493,20242,17671,18695,20962,22407,14429,8949,7113,6010,4306,2012,0,0,0
202303,7호선,건대입구,0,1039,8421,20619,46649,32171,30684,24563,25257,26904,25564,23730,25719,34261,46472,30237,16729,13488,12182,6940,3711,228,0,0
202303,7호선,고속터미널,2,2770,22638,37850,53818,38577,30580,26995,24971,27947,25244,21809,21836,24509,27643,17804,9709,9101,5740,3271,740,7,0,0
202303,7호선,공릉(서울과학기술대),0,930,4005,12672,29384,21141,16061,13264,15614,17820,16835,19585,24524,30045,44508,38462,22486,19560,19296,13135,4564,0,0,0
202303,7호선,광명사거리,1,6403,12002,17615,26613,24208,23483,27031,28872,31964,32699,38152,44494,58097,85048,68613,37170,32220,27219,17732,5055,6,0,0
202303,7호선,군자(능동),0,863,6598,9917,31222,19163,12568,12104,13280,14554,15552,18807,22136,29633,45764,36961,21939,19551,17326,10601,4080,51,0,0
202303,7호선,굴포천,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202303,7호선,까치울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202303,7호선,남구로,3,1972,9145,32831,102453,48741,19825,15222,14200,15663,14529,17810,26239,31557,32553,24285,15856,18228,15047,8116,2071,0,0,0
202303,7호선,남성,0,866,3999,7443,17753,13562,12044,12916,12013,13374,13984,17564,22037,29310,46130,34033,21939,19250,17887,11214,3682,3,0,0
202303,7호선,내방,0,1642,10948,26847,91099,50525,22544,16620,18693,20092,17874,18543,19929,25899,34929,23259,13921,12369,10906,7070,3111,194,0,0
202303,7호선,노원,1,2427,7072,20527,48502,45836,33383,33267,35038,38559,38988,41628,45839,53059,67022,56612,27579,21657,19215,13033,4830,5,0,0
202303,7호선,논현,1,1048,15468,44075,109915,95790,37227,22235,20990,23011,21159,20297,22236,26858,35343,20318,11208,9828,7694,5617,2544,0,0,0
202303,7호선,대림(구로구청),2,1103,3934,7179,19170,13621,16990,18536,15113,14553,14532,16107,19590,25403,25918,17116,11645,13050,11119,5253,1223,0,2,0
202303,7호선,도봉산,0,948,5102,8739,17578,18391,18051,14468,13868,14112,12964,15075,18977,23969,37129,40709,25083,20672,19136,12367,5147,239,0,0
202303,7호선,뚝섬유원지,0,604,4217,6815,14533,9630,8048,9853,13291,17079,20484,24503,27251,33429,41466,29407,18216,15831,12973,6520,2096,4,0,0
202303,7호선,마들,1,1324,3674,9919,12766,10235,9856,11078,12627,14028,16335,20432,25395,31393,49931,50303,28450,24335,23334,15128,4823,1,0,0
202303,7호선,먹골,0,681,3427,6413,17247,10865,8766,9869,12026,12633,13270,16759,21489,28163,40806,36091,21635,18485,17202,10556,3414,217,0,0
202303,7호선,면목,0,836,5494,9486,35880,22854,16906,14647,18823,19315,19166,24435,33585,40184,56039,52306,30885,26660,26162,14734,5247,1,0,0
202303,7호선,반포,0,1594,13764,13840,20500,16707,10714,10343,10116,9849,9209,9065,10000,10641,13023,8196,5171,4465,4538,2685,836,0,0,0
202303,7호선,보라매,0,862,3254,10615,24872,10452,7980,8179,9338,9018,9196,9951,13054,18147,26494,20194,12142,10900,10203,6166,2625,69,0,0
202303,7호선,부천시청,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202303,7호선,사가정,0,1535,7223,11859,28055,18985,16122,16384,18402,20317,21343,28551,35220,44424,67616,57667,33043,29020,26029,14568,5129,0,0,0
202303,7호선,상도,0,1461,4953,9131,31887,19222,23438,18358,17451,16553,18627,17886,21751,28871,47107,32216,21094,18821,18540,12743,3707,0,0,0
202303,7호선,상동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202303,7호선,상봉(시외버스터미널),9,1436,8951,14242,29807,20047,16233,17291,19151,20264,20578,23831,31154,41034,66045,58815,33179,27904,27362,17043,8336,38,0,0
202303,7호선,수락산,5,585,5567,8637,18563,19353,19165,16397,18183,16200,16533,20347,24879,31279,44853,45874,27285,22033,20927,13583,5059,27,0,0
202303,7호선,숭실대입구(살피재),0,984,3877,8976,42220,25969,48030,29802,20071,25746,24138,22383,27630,35723,54109,40404,24315,22994,22458,15360,4804,1,0,0
202303,7호선,신대방삼거리,0,837,5243,9750,19223,15337,13423,13643,14955,16468,18940,23362,29538,38387,64817,50927,30176,28434,24559,16209,5962,47,0,0
202303,7호선,신중동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202303,7호선,신풍,2,1753,6344,12875,20007,13131,10593,10942,11361,12828,13668,17332,22169,30934,44495,32558,20177,18645,17722,9752,3312,580,0,0
202303,7호선,어린이대공원(세종대),0,825,8711,17237,85304,46670,57925,45711,32305,40164,33308,23971,24095,28623,36184,27203,17270,15264,15806,11621,3317,6,0,0
202303,7호선,온수(성공회대입구),3,993,3674,11877,22749,17859,8851,8946,9868,10645,10514,12060,15677,23379,40268,32947,19834,16240,15031,9778,5202,1181,0,0
202303,7호선,용마산(용마폭포공원),0,648,2287,4175,10790,7319,6606,5586,6443,7653,7473,9778,12100,15293,22533,19661,11889,11478,10463,6518,2251,0,0,0
202303,7호선,이수,0,1349,8995,15993,44282,28990,20865,19839,20458,21551,21695,24603,30384,40431,59689,40617,20886,17192,15812,9607,3192,33,0,0
202303,7호선,장승배기,0,1525,6321,8236,17508,11835,10469,10324,11002,12146,12404,15327,18186,22607,34650,25323,15676,14550,12945,9065,2955,1,0,0
202303,7호선,장암,0,170,1302,1364,1802,2289,2459,2393,2425,1777,1564,1566,1719,2200,3626,3416,1954,970,1018,693,278,0,0,0
202303,7호선,중계,0,2117,4957,19228,31621,15232,12175,13821,15263,15379,16872,19355,24328,32512,48443,49268,28398,24787,22856,14570,4712,0,0,0
202303,7호선,중곡,0,689,4428,16748,30263,14084,9855,9264,10727,11691,12081,16236,18994,24844,34906,30853,18913,16848,15110,8896,3305,0,0,0
202303,7호선,중화,2,1151,5160,9168,24839,11560,9818,10344,12060,11956,13864,16989,21743,27041,40475,35903,21179,19377,18141,10852,3706,65,0,0
202303,7호선,천왕,0,1045,5347,9763,17399,8411,6905,8353,10922,11784,12738,16914,22471,30163,49818,42196,23862,19881,17399,11553,3347,125,0,0
202303,7호선,철산,0,4757,10974,17365,35651,25819,21575,20872,22045,25441,27736,32711,41460,60967,95661,77055,41814,37162,34367,21022,6685,0,0,0
202303,7호선,청담,0,4525,30534,66824,157705,104568,39185,25119,24018,24564,21695,19532,20239,22402,23069,16552,10320,9356,7341,4244,2830,0,0,0
202303,7호선,태릉입구,0,1215,4868,9335,23435,17694,12140,16110,12006,12773,13040,13474,16328,20731,27847,24642,15625,13874,13708,8392,3733,1501,0,0
202303,7호선,하계,0,1640,7086,19252,30369,23588,17233,19490,23116,26138,25243,27505,32576,41245,60807,57964,33661,29898,28035,19229,6184,0,0,0
202303,7호선,학동,0,1580,27314,57214,195183,157520,60346,30552,25101,29732,24032,20344,19668,20907,21961,14010,8745,7718,5702,3706,1461,0,0,0
202303,8호선,가락시장,2,2617,7218,14753,40975,17779,12571,12318,12048,12240,11567,12029,14391,17402,21958,15676,9734,9130,7025,4519,2279,484,0,0
202303,8호선,강동구청,0,924,5727,15515,35244,14725,10908,10545,11623,13955,13898,16176,19855,25503,38288,28616,18023,17252,14857,8178,2733,0,0,0
202303,8호선,남위례,0,888,3298,7854,26987,12132,6981,6409,7570,8397,8425,10067,12855,16660,25314,19393,10462,9684,9239,5903,1999,0,0,0
202303,8호선,남한산성입구(성남법원.검찰청),5,1682,5366,11719,34846,34172,15598,12152,15379,18083,14442,19203,25843,32358,50293,39372,25323,23732,22469,12506,4542,0,0,0
202303,8호선,단대오거리,2,1520,6903,12258,25557,13858,9721,9945,12212,13496,14667,19903,25766,31423,51756,40887,23364,21095,21086,12505,4038,15,0,0
202303,8호선,모란,0,618,3565,5316,11685,6577,7024,8056,8192,8010,7865,8143,8997,9936,12091,7233,4642,4125,3528,2289,1478,407,0,0
202303,8호선,몽촌토성(평화의문),0,2046,8955,13565,30359,14754,9247,9589,8445,9251,8357,8937,10681,13413,17714,14046,8224,7907,6928,3986,1399,0,0,0
202303,8호선,문정,1,3709,14145,58234,181411,81679,29345,19989,18221,21084,19816,19084,21204,26532,38578,27410,15767,14322,12755,7688,2010,0,0,0
202303,8호선,복정,0,2185,8864,11938,20289,15850,9717,7613,9714,9368,8977,11192,14519,20582,30360,22132,14338,12592,12211,5117,1219,0,1,0
202303,8호선,산성,3,618,4308,3268,10235,6020,5758,4760,5242,5920,6499,8367,11404,14089,22473,18658,11984,10927,10168,5729,1997,2,0,0
202303,8호선,석촌,0,662,3496,9101,21699,19509,14025,14743,15351,16421,15794,16448,19057,24843,32509,21168,13416,10841,9491,6004,2248,31,0,0
202303,8호선,송파,0,569,5509,12044,19323,11356,9300,8925,10159,12055,12839,15153,17839,23235,32202,25867,14767,14086,13302,7451,2097,200,0,0
202303,8호선,수진,0,633,3083,6810,12409,6971,5738,6454,6690,8173,8110,9256,10591,12416,16887,13333,8760,8576,7318,4926,1268,202,0,0
202303,8호선,신흥,1,485,2354,3972,7210,4999,5308,5559,7541,9219,9172,10145,12581,15394,21694,17600,10847,9375,8214,4938,1424,196,0,0
202303,8호선,암사,0,814,5350,9647,20072,13828,12475,13664,17073,18866,21338,28183,35301,48599,76042,64148,36332,29861,32549,16972,4601,716,0,0
202303,8호선,잠실(송파구청),1,2673,11709,34626,84958,46231,32342,33513,33155,33227,30859,31539,33012,40304,46813,24855,13590,9408,7159,4134,1551,74,0,0
202303,8호선,장지,0,2731,11753,31228,51556,30955,20186,21354,23690,21419,23180,28399,30430,36935,54942,39873,23388,18955,19472,10771,2748,0,0,0
202303,8호선,천호(풍납토성),0,1597,12681,15341,30561,24009,18737,19472,21011,23708,25022,29173,35087,48463,72540,49916,29255,25877,22360,12656,4534,255,0,0
202303,9호선,가양,0,1508,10124,31593,52698,30955,20779,20434,22457,26086,27607,31607,39917,49282,76301,67187,40983,37483,33357,20290,7072,178,0,0
202303,9호선,개화,0,150,2619,3461,5204,3052,2108,2183,2086,1974,2008,2487,2432,3399,6415,5712,3193,2074,1831,1121,552,56,7,0
202303,9호선,고속터미널,1,1524,17211,20899,30299,31796,36790,37864,37020,40054,42006,43748,47621,51051,56718,37788,24097,20732,19933,9348,1755,0,0,0
202303,9호선,공항시장,0,198,1165,2043,4376,3253,2964,3265,3648,4164,4126,5040,6603,8140,11356,10842,6863,6123,5472,3907,1581,3,0,0
202303,9호선,구반포,0,168,2019,2739,4220,3647,1598,1350,1453,1756,1518,1531,1640,1799,2571,1537,872,781,749,497,182,2,0,0
202303,9호선,국회의사당,0,2054,10369,47551,155939,77121,28793,23437,20978,22248,17716,13303,12547,15191,15148,9025,5293,4115,3426,2298,724,2,0,0
202303,9호선,김포공항,2,2181,13898,19488,21141,15697,21124,22217,21592,21817,21822,20314,24857,28342,28795,17869,7096,4229,3063,2182,1206,15,0,0
202303,9호선,노들,0,243,1686,2427,4597,3684,3935,3727,4590,5448,5701,7498,9034,10718,17416,12400,7794,7603,6934,4133,1128,1,0,0
202303,9호선,노량진,0,1980,13698,39861,63381,40816,28151,28051,32923,35622,30738,36476,44969,63395,96098,63716,43276,41214,40088,23521,5928,1,0,0
202303,9호선,당산,0,1548,7245,17424,50191,26056,17825,18626,20167,23085,23672,27234,33542,51766,72492,57774,36664,34929,34967,22440,5954,271,0,0
202303,9호선,동작(현충원),0,166,1598,1846,3182,2687,3280,3202,2978,2872,3162,2929,2709,3327,4276,2993,2024,2014,1988,1358,678,268,0,0
202303,9호선,등촌,1,875,4014,7546,18443,12909,9560,11116,12455,13759,14537,18400,21649,28017,46062,39448,22988,17454,16531,11319,3129,0,0,0
