승차인원수,위도,경도,시간대
0.25,37.612887,127.103218,16
0.0,37.612887,127.103218,17
1.75,37.612887,127.103218,18
0.75,37.612887,127.103218,19
0.0,37.612887,127.103218,20
0.25,37.612887,127.103218,21
0.0,37.612887,127.103218,22
0.0,37.612887,127.103218,23
0.0,37.612887,127.103218,0
0.0,37.612887,127.103218,1
0.0,37.612887,127.103218,2
0.0,37.612887,127.103218,3
62.0,37.504598,127.02506,4
4155.5,37.504598,127.02506,5
12640.0,37.504598,127.02506,6
31026.75,37.504598,127.02506,7
42636.5,37.504598,127.02506,8
30891.25,37.504598,127.02506,9
27162.0,37.504598,127.02506,10
31742.5,37.504598,127.02506,11
37826.75,37.504598,127.02506,12
41211.75,37.504598,127.02506,13
43847.75,37.504598,127.02506,14
49517.75,37.504598,127.02506,15
59581.75,37.504598,127.02506,16
79867.5,37.504598,127.02506,17
103462.5,37.504598,127.02506,18
75286.0,37.504598,127.02506,19
58337.25,37.504598,127.02506,20
63522.25,37.504598,127.02506,21
57777.25,37.504598,127.02506,22
30134.0,37.504598,127.02506,23
4631.5,37.504598,127.02506,0
4.5,37.504598,127.02506,1
0.0,37.504598,127.02506,2
0.0,37.504598,127.02506,3
7.75,37.57004,127.046481,4
1176.5,37.57004,127.046481,5
1803.25,37.57004,127.046481,6
6253.5,37.57004,127.046481,7
11285.75,37.57004,127.046481,8
4973.5,37.57004,127.046481,9
2553.5,37.57004,127.046481,10
2172.5,37.57004,127.046481,11
2228.75,37.57004,127.046481,12
2135.5,37.57004,127.046481,13
1911.5,37.57004,127.046481,14
1848.25,37.57004,127.046481,15
2010.75,37.57004,127.046481,16
2101.0,37.57004,127.046481,17
2250.75,37.57004,127.046481,18
1101.75,37.57004,127.046481,19
635.5,37.57004,127.046481,20
544.25,37.57004,127.046481,21
505.5,37.57004,127.046481,22
176.0,37.57004,127.046481,23
33.0,37.57004,127.046481,0
0.0,37.57004,127.046481,1
0.0,37.57004,127.046481,2
0.0,37.57004,127.046481,3
58.875,37.565972,127.01782,4
5786.5,37.565972,127.01782,5
7758.5,37.565972,127.01782,6
17238.25,37.565972,127.01782,7
29394.625,37.565972,127.01782,8
18466.0,37.565972,127.01782,9
13446.625,37.565972,127.01782,10
14052.125,37.565972,127.01782,11
16640.75,37.565972,127.01782,12
16600.0,37.565972,127.01782,13
16768.5,37.565972,127.01782,14
18382.0,37.565972,127.01782,15
21881.0,37.565972,127.01782,16
24682.25,37.565972,127.01782,17
29171.75,37.565972,127.01782,18
19495.5,37.565972,127.01782,19
16048.0,37.565972,127.01782,20
15861.375,37.565972,127.01782,21
14965.625,37.565972,127.01782,22
6589.25,37.565972,127.01782,23
1212.5,37.565972,127.01782,0
1.5,37.565972,127.01782,1
0.0,37.565972,127.01782,2
0.0,37.565972,127.01782,3
167.5,37.487462,126.913149,4
22691.75,37.487462,126.913149,5
32816.5,37.487462,126.913149,6
87040.25,37.487462,126.913149,7
131483.5,37.487462,126.913149,8
81848.0,37.487462,126.913149,9
45135.0,37.487462,126.913149,10
37029.0,37.487462,126.913149,11
37087.75,37.487462,126.913149,12
35039.75,37.487462,126.913149,13
31044.0,37.487462,126.913149,14
29665.0,37.487462,126.913149,15
31896.5,37.487462,126.913149,16
33389.25,37.487462,126.913149,17
33745.5,37.487462,126.913149,18
20726.0,37.487462,126.913149,19
15665.25,37.487462,126.913149,20
12720.25,37.487462,126.913149,21
9994.5,37.487462,126.913149,22
4976.75,37.487462,126.913149,23
911.0,37.487462,126.913149,0
6.5,37.487462,126.913149,1
0.0,37.487462,126.913149,2
0.0,37.487462,126.913149,3
21.0,37.499701,126.928276,4
9800.25,37.499701,126.928276,5
18523.5,37.499701,126.928276,6
51686.25,37.499701,126.928276,7
75984.5,37.499701,126.928276,8
43513.5,37.499701,126.928276,9
24260.5,37.499701,126.928276,10
21095.0,37.499701,126.928276,11
22263.25,37.499701,126.928276,12
20179.5,37.499701,126.928276,13
18584.25,37.499701,126.928276,14
17623.5,37.499701,126.928276,15
19962.25,37.499701,126.928276,16
19356.25,37.499701,126.928276,17
20816.5,37.499701,126.928276,18
12077.0,37.499701,126.928276,19
9934.5,37.499701,126.928276,20
8538.5,37.499701,126.928276,21
7031.75,37.499701,126.928276,22
3426.5,37.499701,126.928276,23
584.25,37.499701,126.928276,0
1.5,37.499701,126.928276,1
0.0,37.499701,126.928276,2
0.0,37.499701,126.928276,3
1914.625,37.508725,126.891295,4
17237.125,37.508725,126.891295,5
26721.625,37.508725,126.891295,6
72116.25,37.508725,126.891295,7
77297.0,37.508725,126.891295,8
47782.875,37.508725,126.891295,9
32764.875,37.508725,126.891295,10
32052.375,37.508725,126.891295,11
35506.625,37.508725,126.891295,12
36820.75,37.508725,126.891295,13
37608.875,37.508725,126.891295,14
39738.75,37.508725,126.891295,15
44004.0,37.508725,126.891295,16
54459.0,37.508725,126.891295,17
68114.125,37.508725,126.891295,18
39433.375,37.508725,126.891295,19
33066.25,37.508725,126.891295,20
34225.25,37.508725,126.891295,21
26267.25,37.508725,126.891295,22
11376.625,37.508725,126.891295,23
1331.625,37.508725,126.891295,0
8.25,37.508725,126.891295,1
0.0,37.508725,126.891295,2
0.0,37.508725,126.891295,3
103.75,37.484201,126.929715,4
18677.75,37.484201,126.929715,5
34687.375,37.484201,126.929715,6
93673.625,37.484201,126.929715,7
138757.625,37.484201,126.929715,8
85296.125,37.484201,126.929715,9
46929.25,37.484201,126.929715,10
39149.875,37.484201,126.929715,11
41325.125,37.484201,126.929715,12
39309.25,37.484201,126.929715,13
36365.625,37.484201,126.929715,14
35646.25,37.484201,126.929715,15
38383.75,37.484201,126.929715,16
40307.25,37.484201,126.929715,17
41871.375,37.484201,126.929715,18
28528.25,37.484201,126.929715,19
24134.125,37.484201,126.929715,20
23255.875,37.484201,126.929715,21
20671.75,37.484201,126.929715,22
12145.625,37.484201,126.929715,23
2442.75,37.484201,126.929715,0
12.5,37.484201,126.929715,1
0.0,37.484201,126.929715,2
0.0,37.484201,126.929715,3
1.75,37.544277,126.88308,4
2105.5,37.544277,126.88308,5
6262.0,37.544277,126.88308,6
20592.25,37.544277,126.88308,7
19783.75,37.544277,126.88308,8
9936.75,37.544277,126.88308,9
6712.5,37.544277,126.88308,10
6064.0,37.544277,126.88308,11
5713.5,37.544277,126.88308,12
5296.25,37.544277,126.88308,13
4819.5,37.544277,126.88308,14
4803.5,37.544277,126.88308,15
6401.25,37.544277,126.88308,16
6542.75,37.544277,126.88308,17
6028.25,37.544277,126.88308,18
2776.75,37.544277,126.88308,19
1916.75,37.544277,126.88308,20
1691.0,37.544277,126.88308,21
1519.5,37.544277,126.88308,22
594.0,37.544277,126.88308,23
143.25,37.544277,126.88308,0
1.0,37.544277,126.88308,1
0.0,37.544277,126.88308,2
0.0,37.544277,126.88308,3
1.0,37.503415,126.995925,4
569.0,37.503415,126.995925,5
2066.75,37.503415,126.995925,6
5880.0,37.503415,126.995925,7
7713.0,37.503415,126.995925,8
5367.5,37.503415,126.995925,9
4522.75,37.503415,126.995925,10
4305.25,37.503415,126.995925,11
5218.25,37.503415,126.995925,12
5506.5,37.503415,126.995925,13
5373.75,37.503415,126.995925,14
7732.25,37.503415,126.995925,15
13189.0,37.503415,126.995925,16
12900.25,37.503415,126.995925,17
9814.5,37.503415,126.995925,18
5413.25,37.503415,126.995925,19
4055.0,37.503415,126.995925,20
3678.25,37.503415,126.995925,21
2456.75,37.503415,126.995925,22
732.75,37.503415,126.995925,23
117.25,37.503415,126.995925,0
0.0,37.503415,126.995925,1
0.0,37.503415,126.995925,2
0.0,37.503415,126.995925,3
4.0,37.567532,126.816601,4
4635.75,37.567532,126.816601,5
11325.25,37.567532,126.816601,6
28500.75,37.567532,126.816601,7
27898.5,37.567532,126.816601,8
15253.5,37.567532,126.816601,9
11024.0,37.567532,126.816601,10
10043.0,37.567532,126.816601,11
10839.0,37.567532,126.816601,12
9971.0,37.567532,126.816601,13
8766.25,37.567532,126.816601,14
9262.25,37.567532,126.816601,15
9863.25,37.567532,126.816601,16
9132.75,37.567532,126.816601,17
10318.75,37.567532,126.816601,18
5916.75,37.567532,126.816601,19
4660.25,37.567532,126.816601,20
3646.5,37.567532,126.816601,21
2637.75,37.567532,126.816601,22
1154.0,37.567532,126.816601,23
217.5,37.567532,126.816601,0
0.0,37.567532,126.816601,1
0.0,37.567532,126.816601,2
0.0,37.567532,126.816601,3
73.25,37.516334,127.020114,4
3854.25,37.516334,127.020114,5
6216.25,37.516334,127.020114,6
11039.5,37.516334,127.020114,7
17184.75,37.516334,127.020114,8
14789.75,37.516334,127.020114,9
18455.25,37.516334,127.020114,10
24212.0,37.516334,127.020114,11
29272.75,37.516334,127.020114,12
34016.0,37.516334,127.020114,13
41849.5,37.516334,127.020114,14
49880.5,37.516334,127.020114,15
59374.5,37.516334,127.020114,16
86678.75,37.516334,127.020114,17
126352.5,37.516334,127.020114,18
90169.0,37.516334,127.020114,19
62483.75,37.516334,127.020114,20
65712.75,37.516334,127.020114,21
56497.0,37.516334,127.020114,22
25212.5,37.516334,127.020114,23
3556.75,37.516334,127.020114,0
5.0,37.516334,127.020114,1
0.0,37.516334,127.020114,2
0.0,37.516334,127.020114,3
157.33333333333334,37.575297,127.025087,4
3475.6666666666665,37.575297,127.025087,5
3833.5,37.575297,127.025087,6
8619.0,37.575297,127.025087,7
13706.25,37.575297,127.025087,8
8718.416666666666,37.575297,127.025087,9
7758.416666666667,37.575297,127.025087,10
9003.5,37.575297,127.025087,11
10163.25,37.575297,127.025087,12
11154.333333333334,37.575297,127.025087,13
11565.75,37.575297,127.025087,14
12854.916666666666,37.575297,127.025087,15
14833.416666666666,37.575297,127.025087,16
19050.416666666668,37.575297,127.025087,17
24425.083333333332,37.575297,127.025087,18
10025.0,37.575297,127.025087,19
6869.25,37.575297,127.025087,20
6094.083333333333,37.575297,127.025087,21
4283.25,37.575297,127.025087,22
1795.6666666666667,37.575297,127.025087,23
211.58333333333334,37.575297,127.025087,0
0.5833333333333334,37.575297,127.025087,1
0.25,37.575297,127.025087,2
0.0,37.575297,127.025087,3
6.0,37.52917,126.967894,4
1545.25,37.52917,126.967894,5
4211.25,37.52917,126.967894,6
11723.25,37.52917,126.967894,7
16842.25,37.52917,126.967894,8
13824.5,37.52917,126.967894,9
12934.25,37.52917,126.967894,10
17073.0,37.52917,126.967894,11
18202.0,37.52917,126.967894,12
21848.5,37.52917,126.967894,13
22054.25,37.52917,126.967894,14
28899.75,37.52917,126.967894,15
37327.5,37.52917,126.967894,16
61478.25,37.52917,126.967894,17
94731.75,37.52917,126.967894,18
45204.75,37.52917,126.967894,19
35643.5,37.52917,126.967894,20
35249.5,37.52917,126.967894,21
25228.0,37.52917,126.967894,22
11915.25,37.52917,126.967894,23
1506.75,37.52917,126.967894,0
9.5,37.52917,126.967894,1
0.0,37.52917,126.967894,2
0.0,37.52917,126.967894,3
60.5,37.520074,126.852912,4
7931.25,37.520074,126.852912,5
18083.5,37.520074,126.852912,6
49374.25,37.520074,126.852912,7
45271.25,37.520074,126.852912,8
25273.5,37.520074,126.852912,9
17360.0,37.520074,126.852912,10
15631.5,37.520074,126.852912,11
16075.0,37.520074,126.852912,12
14912.25,37.520074,126.852912,13
12674.25,37.520074,126.852912,14
11700.5,37.520074,126.852912,15
13008.5,37.520074,126.852912,16
12922.75,37.520074,126.852912,17
11881.5,37.520074,126.852912,18
7405.5,37.520074,126.852912,19
5316.75,37.520074,126.852912,20
4592.75,37.520074,126.852912,21
3542.5,37.520074,126.852912,22
1515.75,37.520074,126.852912,23
284.25,37.520074,126.852912,0
1.0,37.520074,126.852912,1
0.0,37.520074,126.852912,2
0.0,37.520074,126.852912,3
0.0,37.503048,126.77596,4
0.0,37.503048,126.77596,5
0.0,37.503048,126.77596,6
0.0,37.503048,126.77596,7
0.0,37.503048,126.77596,8
0.0,37.503048,126.77596,9
0.0,37.503048,126.77596,10
0.0,37.503048,126.77596,11
1.0,37.503048,126.77596,12
0.0,37.503048,126.77596,13
0.0,37.503048,126.77596,14
0.0,37.503048,126.77596,15
0.0,37.503048,126.77596,16
1.0,37.503048,126.77596,17
0.0,37.503048,126.77596,18
0.0,37.503048,126.77596,19
0.0,37.503048,126.77596,20
0.0,37.503048,126.77596,21
0.0,37.503048,126.77596,22
0.0,37.503048,126.77596,23
0.0,37.503048,126.77596,0
0.0,37.503048,126.77596,1
0.0,37.503048,126.77596,2
0.0,37.503048,126.77596,3
62.5,37.555134,126.936893,4
7150.0,37.555134,126.936893,5
14017.5,37.555134,126.936893,6
35912.75,37.555134,126.936893,7
53838.0,37.555134,126.936893,8
38719.5,37.555134,126.936893,9
36425.0,37.555134,126.936893,10
43253.25,37.555134,126.936893,11
54907.25,37.555134,126.936893,12
60069.5,37.555134,126.936893,13
62078.5,37.555134,126.936893,14
71194.25,37.555134,126.936893,15
83771.0,37.555134,126.936893,16
98789.75,37.555134,126.936893,17
98138.5,37.555134,126.936893,18
69308.25,37.555134,126.936893,19
71507.25,37.555134,126.936893,20
76342.25,37.555134,126.936893,21
76810.0,37.555134,126.936893,22
38295.25,37.555134,126.936893,23
6296.75,37.555134,126.936893,0
18.75,37.555134,126.936893,1
0.25,37.555134,126.936893,2
0.0,37.555134,126.936893,3
126.75,37.50008,126.90993,4
13041.75,37.50008,126.90993,5
15658.5,37.50008,126.90993,6
39700.75,37.50008,126.90993,7
49985.75,37.50008,126.90993,8
29834.25,37.50008,126.90993,9
17728.5,37.50008,126.90993,10
15666.25,37.50008,126.90993,11
16650.0,37.50008,126.90993,12
15387.5,37.50008,126.90993,13
13906.75,37.50008,126.90993,14
13910.5,37.50008,126.90993,15
16559.25,37.50008,126.90993,16
17430.5,37.50008,126.90993,17
17284.75,37.50008,126.90993,18
10788.75,37.50008,126.90993,19
7396.25,37.50008,126.90993,20
6261.75,37.50008,126.90993,21
4995.0,37.50008,126.90993,22
2057.5,37.50008,126.90993,23
372.25,37.50008,126.90993,0
4.0,37.50008,126.90993,1
0.0,37.50008,126.90993,2
0.0,37.50008,126.90993,3
9.5,37.440918,127.147564,4
3528.25,37.440918,127.147564,5
6767.0,37.440918,127.147564,6
16728.25,37.440918,127.147564,7
21809.0,37.440918,127.147564,8
11878.75,37.440918,127.147564,9
7744.5,37.440918,127.147564,10
7303.75,37.440918,127.147564,11
7743.0,37.440918,127.147564,12
7395.5,37.440918,127.147564,13
7312.5,37.440918,127.147564,14
8009.25,37.440918,127.147564,15
9214.25,37.440918,127.147564,16
9420.0,37.440918,127.147564,17
8734.75,37.440918,127.147564,18
5000.25,37.440918,127.147564,19
4126.75,37.440918,127.147564,20
3039.5,37.440918,127.147564,21
2035.0,37.440918,127.147564,22
924.5,37.440918,127.147564,23
213.75,37.440918,127.147564,0
1.75,37.440918,127.147564,1
0.0,37.440918,127.147564,2
0.0,37.440918,127.147564,3
209.75,37.648627,127.034709,4
22504.25,37.648627,127.034709,5
50536.25,37.648627,127.034709,6
122177.5,37.648627,127.034709,7
124801.25,37.648627,127.034709,8
76748.5,37.648627,127.034709,9
52861.75,37.648627,127.034709,10
45858.25,37.648627,127.034709,11
46656.0,37.648627,127.034709,12
41389.5,37.648627,127.034709,13
36245.0,37.648627,127.034709,14
33646.5,37.648627,127.034709,15
35678.25,37.648627,127.034709,16
36332.75,37.648627,127.034709,17
33647.25,37.648627,127.034709,18
21897.75,37.648627,127.034709,19
16194.75,37.648627,127.034709,20
13329.5,37.648627,127.034709,21
10073.75,37.648627,127.034709,22
4812.0,37.648627,127.034709,23
640.25,37.648627,127.034709,0
3.25,37.648627,127.034709,1
0.0,37.648627,127.034709,2
0.0,37.648627,127.034709,3
22.25,37.557345,126.956141,4
4575.75,37.557345,126.956141,5
10045.25,37.557345,126.956141,6
28649.5,37.557345,126.956141,7
40866.5,37.557345,126.956141,8
23747.25,37.557345,126.956141,9
17512.25,37.557345,126.956141,10
16402.5,37.557345,126.956141,11
17386.25,37.557345,126.956141,12
16900.0,37.557345,126.956141,13
15467.0,37.557345,126.956141,14
16908.5,37.557345,126.956141,15
20819.5,37.557345,126.956141,16
19438.5,37.557345,126.956141,17
20237.25,37.557345,126.956141,18
12553.0,37.557345,126.956141,19
9223.25,37.557345,126.956141,20
6994.5,37.557345,126.956141,21
5154.75,37.557345,126.956141,22
2175.75,37.557345,126.956141,23
385.5,37.557345,126.956141,0
2.5,37.557345,126.956141,1
0.0,37.557345,126.956141,2
0.0,37.557345,126.956141,3
16.0,37.576477,126.985443,4
1497.75,37.576477,126.985443,5
2685.5,37.576477,126.985443,6
5855.0,37.576477,126.985443,7
9730.75,37.576477,126.985443,8
11170.0,37.576477,126.985443,9
13406.25,37.576477,126.985443,10
19933.75,37.576477,126.985443,11
29641.25,37.576477,126.985443,12
35785.0,37.576477,126.985443,13
46693.75,37.576477,126.985443,14
62332.0,37.576477,126.985443,15
81795.25,37.576477,126.985443,16
116325.25,37.576477,126.985443,17
122733.5,37.576477,126.985443,18
56870.0,37.576477,126.985443,19
46419.25,37.576477,126.985443,20
39924.25,37.576477,126.985443,21
22383.5,37.576477,126.985443,22
6967.25,37.576477,126.985443,23
686.25,37.576477,126.985443,0
1.0,37.576477,126.985443,1
0.0,37.576477,126.985443,2
0.0,37.576477,126.985443,3
256.5,37.401592,126.922874,4
14369.0,37.401592,126.922874,5
32859.5,37.401592,126.922874,6
84722.5,37.401592,126.922874,7
74713.25,37.401592,126.922874,8
42022.25,37.401592,126.922874,9
31737.25,37.401592,126.922874,10
31660.5,37.401592,126.922874,11
36565.75,37.401592,126.922874,12
34506.0,37.401592,126.922874,13
33908.0,37.401592,126.922874,14
39885.0,37.401592,126.922874,15
49730.75,37.401592,126.922874,16
49829.75,37.401592,126.922874,17
39332.5,37.401592,126.922874,18
24882.75,37.401592,126.922874,19
22048.25,37.401592,126.922874,20
22406.25,37.401592,126.922874,21
18030.75,37.401592,126.922874,22
7603.75,37.401592,126.922874,23
325.0,37.401592,126.922874,0
0.25,37.401592,126.922874,1
0.0,37.401592,126.922874,2
0.0,37.401592,126.922874,3
41.75,37.55021,127.127562,4
14253.0,37.55021,127.127562,5
27929.5,37.55021,127.127562,6
79816.75,37.55021,127.127562,7
105204.25,37.55021,127.127562,8
52415.0,37.55021,127.127562,9
29706.25,37.55021,127.127562,10
25003.5,37.55021,127.127562,11
26312.25,37.55021,127.127562,12
24408.75,37.55021,127.127562,13
21019.0,37.55021,127.127562,14
19771.25,37.55021,127.127562,15
20873.75,37.55021,127.127562,16
22250.75,37.55021,127.127562,17
22420.5,37.55021,127.127562,18
13517.0,37.55021,127.127562,19
10194.0,37.55021,127.127562,20
7873.5,37.55021,127.127562,21
5419.5,37.55021,127.127562,22
2360.75,37.55021,127.127562,23
458.0,37.55021,127.127562,0
1.25,37.55021,127.127562,1
0.0,37.55021,127.127562,2
0.0,37.55021,127.127562,3
85.25,37.527072,127.028461,4
2725.75,37.527072,127.028461,5
7755.0,37.527072,127.028461,6
15265.0,37.527072,127.028461,7
24300.5,37.527072,127.028461,8
20573.25,37.527072,127.028461,9
25911.25,37.527072,127.028461,10
32205.75,37.527072,127.028461,11
38763.25,37.527072,127.028461,12
42896.25,37.527072,127.028461,13
51889.75,37.527072,127.028461,14
61759.25,37.527072,127.028461,15
71663.25,37.527072,127.028461,16
95433.75,37.527072,127.028461,17
138915.25,37.527072,127.028461,18
95296.0,37.527072,127.028461,19
73462.5,37.527072,127.028461,20
55684.5,37.527072,127.028461,21
39166.0,37.527072,127.028461,22
12605.25,37.527072,127.028461,23
1849.75,37.527072,127.028461,0
